episode,episode_reward,episode_steps,success,collision,min_obstacle_distance,final_distance,q1_loss,q2_loss,policy_loss,alpha_loss,alpha,mean_log_prob,total_steps
156,57.84099666177153,600,0,0,1.1458722424388461,8.23380386852244,25.23719293912252,24.960527176856996,142.90334279378254,0.3103603748418391,0.039448777983585995,3.0955099181334176,90347
157,49.16431811559384,600,0,0,1.4580222990446041,8.823582342593554,26.59561405499776,26.572494365374247,139.8241120783488,-0.30603091869503257,0.03931338989486297,2.905589242974917,90947
158,39.3053835530182,600,0,0,1.271982180516075,9.475876794685703,24.28003133614858,24.343646459579467,138.71704657236734,0.019645408540964127,0.03792379112293323,3.0058975891272226,91547
159,38.307539222024914,600,0,0,1.0684776928476913,9.598274670559423,26.27999386548996,26.27914002021154,137.95907847086588,-0.13354332497964302,0.03762300696223974,2.959103351632754,92147
160,61.99037982755855,600,0,0,0.5602194439854681,7.601870894246,27.861170834700268,26.155662387212118,137.91540954589843,-0.052619615284105144,0.03783960778887073,2.983889390230179,92747
161,-77.42010601986536,600,0,0,0.23473322286637743,8.13551761850598,27.207545776367187,27.06381750981013,135.91680947621663,0.08612833701384565,0.037992967249204715,3.026145958105723,93347
162,42.7055962255455,600,0,0,3.0036571386898663,9.327086411274633,26.952172576586406,26.589919757843017,135.5962482325236,0.010439056276033322,0.03763095639646053,3.0031326645612717,93947
163,30.381302689352164,600,0,0,1.563884790663894,10.08219110810702,26.619116497039794,25.874992612202963,135.6548876953125,-0.19074987775335708,0.03723868057752649,2.941959335009257,94547
164,55.52156735788798,600,0,0,0.9386116973924035,8.457046389309996,27.408804409503936,25.766740508874257,132.52251022338868,0.020730085469161472,0.03672286995997032,3.006169604857763,95147
165,49.03664449967616,600,0,0,0.6371011490114805,8.818885397397214,25.903583843708038,25.380440278053285,131.6543043899536,0.11756374401661257,0.03631330911070108,3.0355336759487788,95747
166,31.138034791695745,600,0,0,0.6930247927151714,10.003905986811878,27.353598849773405,26.547705959479014,130.5616802851359,-0.0024252265815933546,0.03741945973907908,2.999144508043925,96347
167,36.80836980316535,600,0,0,1.146198062291281,9.602777754299101,27.908976366519926,27.97366699695587,131.00122530619302,-0.07106484067936739,0.037256155585249265,2.97834188580513,96947
168,42.41103399370451,600,0,0,2.4859544609740007,9.226662063995018,26.128693385918936,25.219567618370057,128.3189969507853,-0.009603689014911652,0.03677329069003463,2.9970248464743294,97547
169,47.96298969252203,600,0,0,3.4731769842243376,8.957083232397771,25.620722038745882,24.797567841211954,127.7921770731608,0.1568487111168603,0.0373524131377538,3.047639667590459,98147
170,39.71664787264035,600,0,0,1.7944602481509273,9.523964136669036,25.265083161989846,24.840151580174766,126.24716477711995,-0.5457242906590303,0.036381389008214075,2.835318960150083,98747
171,39.21225364848303,600,0,0,2.2098544725838423,9.443908570434077,25.008518153826397,25.008983376820883,124.36188738505045,0.2858659730727474,0.03579683322459459,3.0855371169249217,99347
172,43.21187520221497,600,0,0,1.2059280266591805,9.30435420594948,25.140512320200603,24.652966933250426,124.32100795745849,-0.10596492869158586,0.03596001162504157,2.9680326398213706,99947
173,35.3097663152708,600,0,0,2.0637858405509943,9.770683687779892,24.026788240273792,23.35543808221817,123.56899307250977,0.05214536723991235,0.03578601950779557,3.015606822570165,100547
174,-474.77055467461537,600,0,0,3.8729039716626525,9.240202452658702,23.5459862335523,22.950928112665814,121.01118385314942,0.07222681199510893,0.03610275450473031,3.021684226989746,101147
175,-288.2737370174091,600,0,0,0.09164705555105224,6.573370233763629,27.66407065073649,26.72776790777842,121.65349260965984,-0.14799486874292295,0.03596486872062087,2.955395864248276,101747
176,55.077071452773495,600,0,0,1.358929922409566,8.462415097589659,23.525353097915648,22.749946487744648,120.41547466278077,0.10194391794502736,0.0362222728629907,3.0305252633492152,102347
177,14.790741968567577,600,0,0,3.214312087252737,11.123676613673053,24.549484372138977,23.593194162845613,118.30762298583984,-0.40311624531944595,0.03551967202375333,2.8794046781460443,102947
178,-0.4075039763035484,600,0,0,4.05978027860468,11.342388034617128,25.386143294175465,24.80469937324524,118.62747859954834,-0.5477741924176613,0.033088810487339894,2.83938069721063,103547
179,39.436173150107685,600,0,0,0.9268229707263727,9.527734091166625,23.12596387465795,22.678326443036397,117.67438296000162,-0.08611612389485042,0.031020536804571747,2.9748761095603307,104147
180,0.478625712750095,600,0,0,3.8637944503061217,11.120248550567023,22.23184988498688,22.737207085291544,118.01217786153157,0.22330311280985674,0.03171479822446903,3.0646760483582813,104747
181,-197.9814478797869,600,0,0,0.373288132168299,8.338966481278892,21.93992298523585,21.558443704446155,116.15588864644369,0.017515412916739782,0.03256314831475417,3.0050059847036996,105347
182,11.997605802700585,600,0,0,3.0080539463988583,11.294523250208922,22.753496086597444,22.17306933005651,115.37882727305094,0.16740144754449526,0.033072703921546535,3.048729499777158,105947
183,53.68253486084345,600,0,0,1.7561736049085417,8.551245824262748,22.225637752215068,21.741095821062725,116.13490105946859,-0.3133369187824428,0.03256781259551644,2.908557677268982,106547
184,14.164583532926708,600,0,0,5.0,11.155173898001495,20.64768286307653,20.90544203042984,114.52148207346599,-0.3554791233067711,0.031135655014465254,2.8976375379165016,107147
185,-5.240017985146864,600,0,0,1.544997158506455,11.907939134378143,21.364224854310354,21.152112011114756,113.34238739013672,-0.17731470987200737,0.030115411604444187,2.9493472284078597,107747
186,30.89284285687937,600,0,0,1.5806231661939585,9.978055565504471,20.42416632970174,20.16371370315552,113.0423333231608,-0.12598335960879922,0.028863425360371668,2.964217560092608,108347
187,10.407525798887775,600,0,0,2.6667045871352073,11.343638589189272,21.003533311287562,21.777650005817414,112.4178219985962,-0.2799378345689426,0.02898563079846402,2.921081264416377,108947
188,48.376873121472585,600,0,0,2.122693170779206,8.810781761233363,21.50653793891271,20.8814089179039,112.9304001490275,0.05442766059190035,0.028162295427173377,3.0151875948905946,109547
189,-304.6513936055992,600,0,0,0.7264650339410763,6.80085615360408,20.883344893455504,20.829358749389648,110.89565800984701,0.3851671375396351,0.02909720331740876,3.108715288043022,110147
190,63.9142702866236,600,0,0,0.983266145440475,7.802216667988245,20.89953829526901,20.598352398077648,110.7849892425537,-0.2772870935872197,0.0292664391733706,2.921382357676824,110747
191,33.364263426789634,600,0,0,2.934221154917849,9.864435620367777,20.090103497107823,20.514899491469066,111.39002526601156,-0.5048756829152504,0.02772036664187908,2.858788739045461,111347
192,-67.01443893804132,600,0,0,0.2341977327069188,6.650011316182604,20.903413139979044,21.00930431207021,110.171994043986,-0.2291663224125902,0.026649981349085767,2.936700938940048,111947
193,19.350181610224432,600,0,0,1.6651969034504357,10.866503717000487,20.359527860482533,20.324019559224446,109.59383036295573,0.05859489478791753,0.026619954562435547,3.0160348796844483,112547
194,-270.1658343840053,600,0,0,0.8984728015429906,11.373732535443189,19.356046958764395,19.693546284834543,108.50663037618001,-0.12664489826187492,0.026183627288167675,2.9651184550921124,113147
195,37.22972741130113,600,0,0,0.6238668583934993,7.97864392729603,19.525959848562877,19.759783551692962,108.89145202636719,-0.4876549181963007,0.02522608352204164,2.867343870997429,113747
196,18.576339878714958,600,0,0,4.769261348096307,10.82351954768692,18.127505362828572,18.40810108979543,108.26273197174072,-0.26688562288880346,0.024190808326626817,2.928344557682673,114347
197,13.414872517408785,600,0,0,3.119904838870471,11.196597874254953,20.407758292357126,19.971924789746602,107.21317101796468,0.4375993113964796,0.02406248960023125,3.1174220208326977,114947
198,46.004380744182455,600,0,0,2.7845591427766903,9.107395730879052,18.226067969799043,18.686553653875986,105.56255620320638,0.2033322556503117,0.025191030486797293,3.055049658616384,115547
199,-1063.4019089910967,458,0,1,-0.01997298730390773,10.63364044741993,18.533501862438484,17.650521767712057,105.57962094436046,0.18479232326979592,0.025657974919670274,3.0502768505088107,116005
200,-27.98475244391237,600,0,0,0.3948737395042857,9.555054567979552,18.75610604763031,19.435787649949393,105.60624462127686,-0.17978957849244276,0.025466048736125232,2.9508214910825092,116605
201,13.589680038843358,600,0,0,2.1306356650952534,11.115107503220278,19.125947691599528,18.831142141819,105.38519026438395,-0.17231863882392645,0.025146162416785956,2.9531367403268813,117205
202,43.70230666963161,600,0,0,2.896594080022684,9.211591188458105,18.382398977279664,17.995865930716196,104.55967732747396,-0.051469748932868244,0.02450254048531254,2.9860054912169773,117805
203,13.220292066261358,600,0,0,2.0916553251401324,11.150494195806305,18.764124002456665,18.802453004916508,102.84389502207438,-0.4034483633438746,0.024113615090027452,2.891501986583074,118405
204,-423.52858459337773,600,0,0,1.4871087157220355,7.807321587862474,17.375486804644268,17.06909858385722,105.08461125691731,0.5210063374601305,0.023861790001392366,3.1399508611361187,119005
205,20.983258143904173,600,0,0,1.9441848431282935,10.704226289382682,18.1179642478625,18.235895175933837,102.34758683522543,0.0958380317936341,0.02547151022590697,3.0259115235010783,119605
206,67.65730531518952,600,0,0,2.5464282039541404,7.608692016995456,16.82543776512146,16.881103665828704,101.34426895141601,-0.2751062984267871,0.024957159937669834,2.925448742111524,120205
207,28.150949126779807,600,0,0,1.7840949965723016,10.142129739133056,16.841289645433427,17.344407704671223,101.78504766464233,0.2669073845570286,0.024920262163504958,3.072093736330668,120805
208,60.658918346333735,600,0,0,2.08750022070368,8.005529854867255,17.5801673746109,17.418449920018514,101.21886704126995,0.2206711407005787,0.02549804319627583,3.060030122995377,121405
209,-381.018604759872,600,0,0,1.4061976798776064,8.68977091407017,16.692220911184947,16.252057470877965,100.82517659505208,-0.25358061607927085,0.02518199508699278,2.9308913427591325,122005
210,-110.04936742282742,600,0,0,0.2551045076766064,5.945268288934054,16.147425010999044,16.07737500190735,99.89113389333089,-0.022763425186276436,0.02535334022405247,2.993729079167048,122605
211,92.36190117075537,600,0,0,0.5367678006914771,5.206975673327567,17.24276660203934,17.847129776477814,100.0635586420695,-0.16312135091672342,0.02458299872154991,2.9557980418205263,123205
212,87.60299338026698,600,0,0,0.7614038680708191,6.2146715718417695,17.701413416862486,17.8163497877121,100.2522885386149,-0.009267501806219419,0.024227558160200714,2.9973788166046145,123805
213,29.353740157760534,600,0,0,1.1029282768027504,10.089324696786644,17.440118345419567,17.909444897969564,100.57138451258342,-0.2647340937020878,0.024271943559870123,2.9288339018821716,124405
214,3.4609752415977306,600,0,0,0.36418335050957584,5.724303697438283,16.326962699890135,15.685351775487264,98.83932087580364,-0.04635041364779075,0.023188164044792455,2.9875488924980163,125005
215,90.89005277879934,600,0,0,1.4113221898077175,6.062551614480623,17.160434657732647,16.90234999815623,98.13622383753459,-0.1670838096862038,0.023660389054566622,2.955097522934278,125605
216,78.41020838455056,600,0,0,0.8823491700005583,6.872209502262945,15.887869516213735,15.978400339285532,98.62081159591675,-0.3789326280914247,0.02286904047553738,2.8996781408786774,126205
217,-49.44128912501346,600,0,0,0.3072979128127462,6.724042791710331,16.204832044442494,16.243834482828778,97.96645961125692,-0.1819575080772241,0.022410958955685296,2.9521643773714703,126805
218,72.90496393342845,600,0,0,0.5075965970105247,6.101433506654679,16.574668804804485,16.382145461241404,97.32208735148112,-0.12933701862270633,0.021712951976805926,2.966141469081243,127405
219,12.474293445129998,600,0,0,2.219496189693207,11.28541181292763,16.598365646600723,16.785305347442627,96.57200768788655,0.5965696727484464,0.02236658282888432,3.156976971626282,128005
220,77.85064790184708,600,0,0,3.324752713436175,6.843387610870183,16.572499424616495,16.908816992441814,97.29178518295288,0.3513217817246914,0.02422497153903047,3.0937490320205687,128605
221,68.72216020187278,600,0,0,1.7457930009229252,7.543342880826981,16.009490391016005,15.85306671222051,96.44331979115805,-0.6870314380899072,0.02339981097728014,2.81713476061821,129205
222,74.09515121893608,600,0,0,1.0472959596779075,7.1961674941085265,16.571261885960897,16.69783706823985,95.34403025945028,-0.42554360181093215,0.021940520418186983,2.8885971081256865,129805
223,75.20221294957497,600,0,0,1.0099972662347592,7.12452622870866,16.917378675142924,17.07894565900167,95.94679594039917,-0.048356354432180525,0.02141706934509178,2.9873485414187115,130405
224,47.604192040854755,600,0,0,0.4863385694394162,6.626619616203982,15.10347758213679,15.05421867132187,95.682103805542,0.28895257350057363,0.02120494642915825,3.075225739876429,131005
225,-290.5996170500694,40,0,1,-0.011784850432657978,9.984296100009898,15.940249872207641,17.37477614879608,95.17939491271973,0.9843726415187121,0.022031259164214133,3.2577095568180083,131045
226,63.464523411409004,600,0,0,1.7812754076215476,7.7919795158109375,17.37496495127678,16.63838102499644,95.71347506841023,0.30891113632048167,0.022446941435337067,3.081237017909686,131645
227,67.98523557076535,600,0,0,0.9106493503820481,7.6503825857315295,16.55406485716502,16.513759607871375,95.29347027460734,-0.012018528878688811,0.023150437489772836,2.9967395091056823,132245
228,36.05932617497877,600,0,0,1.0227995946906618,9.641471366112377,16.23481592019399,16.572096852461495,95.50245721817016,-0.31987974543124437,0.022084523358692727,2.9157232107718785,132845
229,55.52775004695654,600,0,0,2.243784738155675,8.451368081588411,17.51432051539421,15.875481180349986,94.12716204325358,-0.015200934745371342,0.022014958883325258,2.9959419985612232,133445
230,76.66535816338853,600,0,0,1.040045897119401,6.999096657943121,15.975528030792873,15.572190922101338,94.3116407775879,-0.20056176664928596,0.021766745274265607,2.9475836219390232,134045
231,89.27257352005594,600,0,0,1.1226908070482127,6.220301896476054,16.15290853103002,16.34261275609334,93.63085553487142,-0.037524687635401885,0.021281104842200874,2.9901551560560864,134645
232,39.40472373890055,600,0,0,1.3701554900525204,9.46052902527385,16.156736999352773,15.768783030112585,94.09929248174032,0.04529690034066637,0.021188129658500355,3.01167873442173,135245
233,-0.9356002612199612,600,0,0,2.396315108553445,9.756260520976806,16.026345229943594,15.53152788122495,92.70938557942708,0.21815048612033328,0.02132991819642484,3.0568412959575655,135845
234,59.01651279595519,600,0,0,0.5712902400277834,7.818087538986353,15.929277731180191,15.251278248230616,92.24653338750204,0.17797000416864953,0.02211834358051419,3.046722169319789,136445
235,58.779714231452544,600,0,0,0.9309050129035795,8.261182863709081,16.602342940966288,16.167102358341218,92.64486678441365,-0.5203544769932826,0.02193052732075254,2.863915008107821,137045
236,-114.5734159268057,600,0,0,0.2796088952857517,7.138540347561648,15.699514931837717,15.130815733273824,92.3294946416219,-0.46294338680182895,0.020408168074985345,2.880923329194387,137645
237,79.82014683790958,600,0,0,0.8121232212815634,6.719898779916478,17.234052276213962,16.59952561100324,91.68718012491863,0.010664588945607345,0.019932630866145093,3.002631503343582,138245
238,34.89656925694583,600,0,0,1.3123919174977066,9.736590308945535,16.879214974244437,16.428456062475842,91.15226006825765,-0.22074288578083118,0.019617721823354563,2.9437786517540614,138845
